1654617412.89 1.05831551552 0.0630910694599 0.0371664240956 -0.00905629411231 -0.0108388263384 0.233085190254 0.972353723503
1654617412.99 1.45373463631 -0.0670790746808 0.0441616214812 -0.0149251092335 -0.017136209128 0.379318111033 0.924987194901
1654617413.09 1.45952999592 -0.0684617832303 0.0428252369165 -0.0151883467026 -0.0178012489754 0.378336531639 0.925372286897
1654617413.19 1.44425392151 -0.0658407956362 0.0432239845395 -0.0149235591384 -0.0172627382607 0.374470710483 0.926957907747
1654617413.29 1.40728843212 -0.086860448122 0.0405118614435 -0.0147542348411 -0.0172459827034 0.367943590094 0.929571080332
1654617413.39 1.05521607399 0.0577033013105 0.0351036861539 -0.00905902394701 -0.0109650068646 0.233792629011 0.972182438052
1654617413.49 1.05531024933 0.0599642768502 0.0353205315769 -0.00909016897067 -0.0109859008361 0.232952206779 0.972383637123
1654617413.59 1.05609762669 0.0624737627804 0.0357105433941 -0.00907294620286 -0.0110103249516 0.232145140229 0.972576498109
1654617413.69 1.05924856663 0.0654734298587 0.0365650951862 -0.00907597914758 -0.0109082581249 0.231592806012 0.972709301953
1654617413.79 1.06236958504 0.0690416097641 0.0378711484373 -0.00895705853902 -0.0107906780712 0.231044700876 0.972842057034
1654617413.89 1.07515931129 0.0847110375762 0.0354927107692 -0.0100004515138 -0.0111732170141 0.226191234788 0.973967491794
1654617413.99 1.07951676846 0.110179901123 0.0362147055566 -0.0101932539395 -0.0108559709521 0.220403838892 0.975295045422
1654617414.09 1.10392677784 0.143145233393 0.0384837575257 -0.00951720375783 -0.00995638378871 0.216072509461 0.97628016396
1654617414.19 1.11914968491 0.182271167636 0.0391063168645 -0.00901944621025 -0.00919971126786 0.208196979983 0.978002051771
1654617414.29 1.13748180866 0.224259257317 0.0431902036071 -0.00813266467983 -0.00911305939598 0.197764890022 0.980173370428
1654617414.39 1.15066719055 0.264151334763 0.0433781817555 -0.00872475008018 -0.00906415445042 0.184918670444 0.982673294325
1654617414.49 1.16739332676 0.303808391094 0.0450345166028 -0.00874561137836 -0.00821587124819 0.171292613315 0.985147112835
1654617414.59 1.19580423832 0.34628662467 0.0479948930442 -0.00756566499862 -0.00811142421574 0.161432966313 0.986821351565
1654617414.69 1.22139644623 0.384703487158 0.0499231778085 -0.00819640099338 -0.00893072449819 0.162905198154 0.986567266197
1654617414.79 1.23527467251 0.427289366722 0.0518607161939 -0.00905639614035 -0.00945165885506 0.171465296578 0.985103186465
1654617414.89 1.26388132572 0.471358686686 0.0532684884965 -0.00921559043268 -0.00941030107434 0.179718036345 0.983629996834
1654617414.99 1.29039084911 0.523774385452 0.0582873597741 -0.00811750927906 -0.00810295594259 0.182774282416 0.983087985026
1654617415.09 1.31374669075 0.571925401688 0.0587700642645 -0.00855364232232 -0.00951019790994 0.184390395664 0.982769838144
1654617415.19 1.34372758865 0.631567239761 0.0641162320971 -0.00819569021185 -0.00848387404714 0.185977065523 0.982483279848
1654617415.29 1.37125110626 0.702849268913 0.0640268921852 -0.00888986177983 -0.0101896384351 0.186355079993 0.982389385073
1654617415.39 1.40226089954 0.764473497868 0.0697498694062 -0.00896603882313 -0.00944200839919 0.186405890217 0.982386525847
1654617415.49 1.4346934557 0.84118270874 0.0747705847025 -0.00863175776866 -0.00815143074261 0.182220011458 0.983186109818
1654617415.59 1.47120785713 0.907298803329 0.0768796950579 -0.00862959798738 -0.00813611776009 0.178522982083 0.983864243016
1654617415.69 1.50512123108 0.986828923225 0.0831320509315 -0.00787947728189 -0.00636242331348 0.176087334144 0.984322448115
1654617415.79 1.54815804958 1.05908429623 0.0857694223523 -0.00775323143589 -0.00738342801541 0.174703025321 0.984562931589
1654617415.89 1.58851718903 1.13778197765 0.0920311138034 -0.00710295326275 -0.00625948703604 0.174313235065 0.984644746909
1654617415.99 1.62467825413 1.20637857914 0.0974463447928 -0.00630946825908 -0.00689261087965 0.174858034858 0.984549302609
1654617416.09 1.66216754913 1.28328967094 0.0996831133962 -0.00705399247013 -0.00687216494536 0.179981219536 0.983620740658
1654617416.19 1.70687186718 1.36538934708 0.102397538722 -0.00786789050366 -0.00929373625703 0.186364510627 0.982405197882
1654617416.29 1.73350465298 1.45449364185 0.105945773423 -0.00790688257811 -0.00907395280681 0.195124302004 0.980704655327
1654617416.39 1.77143514156 1.54008305073 0.110603384674 -0.00715486475223 -0.00889093728866 0.202374643217 0.979241686172
1654617416.49 1.80602622032 1.62090134621 0.11225797236 -0.00757722135723 -0.00880233523799 0.20784260379 0.978093328359
1654617416.59 1.84137701988 1.70942342281 0.117090880871 -0.00777799034142 -0.00933989696679 0.212258164019 0.977138021636
1654617416.69 1.87594163418 1.79696810246 0.120825253427 -0.00848611909929 -0.0100468796073 0.216631191191 0.976164935249
1654617416.79 1.90878403187 1.89005827904 0.123847275972 -0.00884649697969 -0.0116015780357 0.219662252757 0.97546687655
1654617416.89 1.93810689449 1.98894035816 0.13186147809 -0.00801521590799 -0.0111418326439 0.221187996279 0.975134583807
1654617416.99 1.97731041908 2.0838868618 0.135071352124 -0.00838717643278 -0.0119409865051 0.220444378045 0.975290393072
1654617417.09 2.02285337448 2.18801808357 0.142016679049 -0.00856174756777 -0.010570312377 0.219951231529 0.975416014024
1654617417.19 2.05931639671 2.27207016945 0.145722225308 -0.00885885074604 -0.0108294675707 0.220397137905 0.97530985793
1654617417.29 2.09265971184 2.36417460442 0.148381218314 -0.00871657144576 -0.0110745198661 0.222101692082 0.974921640891
1654617417.39 2.12828111649 2.45911192894 0.157249033451 -0.00899155420902 -0.0114072091401 0.225306432864 0.974179679619
1654617417.49 2.16676187515 2.56412339211 0.157861486077 -0.0096708014128 -0.0122137405042 0.229939469192 0.973080247745
1654617417.59 2.19284510612 2.64880418777 0.159669011831 -0.010837967918 -0.0127468136122 0.233752631495 0.972152127377
1654617417.69 2.22411704063 2.74261641502 0.164492741227 -0.0109703723378 -0.0126003496739 0.237503584411 0.971242965626
1654617417.79 2.26000237465 2.84931468964 0.170893415809 -0.0100733325693 -0.0115804509662 0.241294599929 0.970330525659
1654617417.89 2.28793406487 2.94310522079 0.172524541616 -0.00985761206702 -0.0114386503552 0.243884545113 0.969686693676
